PERMNO,2011-07-29,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-30,2012-01-31,2012-02-29,2012-03-30,2012-04-30,2012-05-31,2012-06-29,2012-07-31,2012-08-31,2012-09-28,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-28,2013-04-30,2013-05-31,2013-06-28,2013-07-31,2013-08-30,2013-09-30,2013-10-31,2013-11-29,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-30,2014-06-30,2014-07-31,2014-08-29,2014-09-30,2014-10-31,2014-11-28,2014-12-31,2015-01-30,2015-02-27,2015-03-31
85753,-0.067244,-0.001922,-0.081541,0.121636,0.046432,0.063728,0.036954,-0.00243,0.037889,0.071969,-0.070056,0.139681,0.019509,0.07339,0.021183,-0.238653,-0.07877,0.13675,0.118238,0.055287,0.031871,-0.025386,0.021055,-0.050595,0.071205,0.003135,0.060429,0.066614,0.047531,0.051354,-0.01723,-0.061957,-0.021775,-0.124838,0.061467,-0.025359,0.107355,0.055967,-0.034253,0.08418,0.005689,-0.051581,-0.044211,0.17511,0.046079
85789,0.091056,-0.166174,-0.221435,0.112756,0.003071,0.12551,0.019056,0.054319,0.138514,0.0,0.001485,0.077094,-0.002066,0.017253,0.000678,-0.040027,-0.065018,0.099773,-0.002751,0.055172,0.066013,-0.018405,0.0725,0.032051,0.110169,-0.01374,0.031476,0.108325,0.0819,0.065245,-0.072777,0.015274,0.045132,-0.064103,0.005993,0.04766,-0.15059,0.014375,-0.045111,0.143496,-0.049501,0.03175,-0.11817,0.12796,0.04042
85792,-0.083168,0.036177,-0.020844,0.111761,-0.014361,0.046139,0.002785,-0.032407,0.0,0.058373,0.020796,0.065988,-0.044869,0.043932,0.029167,0.049798,-0.0027,0.055298,0.061561,-0.019676,0.006338,-0.038488,0.032387,-0.067325,0.013228,-0.024991,0.05241,0.098146,-0.019861,0.065856,-0.012357,0.129612,0.047998,-0.043903,-0.037698,0.018557,-0.031521,0.0851,-0.001376,-0.060898,-0.105047,-0.06918,-0.067277,0.086858,-0.008687
85796,-0.128183,-0.166163,-0.230676,0.174326,0.05803,-0.040816,0.16756,0.008037,0.103645,-0.1,0.015046,0.039909,-0.050941,0.131855,0.024742,0.016244,0.162837,0.102234,0.069859,0.038151,0.040989,-0.131025,0.089764,0.060694,0.045267,-0.047244,0.151515,-0.013839,-0.003661,-0.022658,-0.068726,0.00677,0.117014,-0.001505,-0.005461,-0.076876,0.004957,0.039735,0.03121,0.100988,-0.011287,0.030537,-0.05961,0.109005,0.011752
85860,-0.068501,-0.015205,-0.084323,0.084306,-0.02811,0.049751,0.098341,-0.000539,0.020697,-0.041622,-0.011693,0.006826,-0.049718,0.019619,0.038869,-0.038549,0.007665,0.004728,0.036471,0.040295,0.006608,-0.080963,0.019643,0.023585,0.135945,-0.073529,0.038674,-0.057447,0.041196,0.044858,-0.068063,0.035393,0.031763,-0.036093,-0.006057,0.048098,-0.036286,0.022702,-0.065574,0.121637,0.000521,0.054679,-0.042871,0.017187,0.038223
85908,0.105413,-0.218477,-0.155251,0.254955,-0.002872,0.101992,0.165941,0.063877,0.014747,0.031315,-0.119275,-0.039048,0.110803,0.030692,0.022853,0.085985,0.020418,0.026883,0.067976,-0.003064,0.082844,-0.005161,0.095967,-0.005561,-0.085911,0.045952,0.087741,0.048741,0.047676,0.029574,-0.04602,0.074427,-0.021413,-0.071292,-0.000217,0.026607,-0.037343,0.088242,-0.081692,0.040246,0.015539,-0.007078,-0.091309,0.143863,-0.002824
85909,0.090131,0.027284,-0.06824,0.105975,-0.118297,-0.082737,-0.087275,0.088675,0.106477,-0.102882,-0.064261,0.238246,-0.034983,0.2374,0.322258,0.305863,-0.125181,0.017502,0.041609,0.024771,-0.188807,-0.09906,0.084922,-0.071409,0.176871,-0.077909,0.077678,-0.044765,0.009531,-0.072646,-0.127828,-0.171531,0.167515,-0.108951,0.08766,0.030093,-0.073875,-0.044598,-0.166983,0.03508,-0.179577,-0.11427,-0.08722,0.106171,-0.031194
85913,-0.084249,-0.096,-0.069672,0.156388,0.036347,-0.047355,0.181008,0.026996,0.072846,0.032761,-0.006396,0.012658,-0.070918,0.038166,0.037686,-0.067008,-0.001645,0.027005,0.072713,-0.010005,0.070469,0.019654,-0.020437,-0.039038,0.029725,-0.033919,0.051763,0.071802,0.046806,0.049575,-0.001033,0.103448,0.033008,0.034095,0.06715,0.040247,0.009516,0.075568,0.007205,0.083691,0.042772,-0.009646,-0.045239,0.118121,-0.033454
85914,-0.121299,-0.072826,-0.083236,0.125751,0.032787,-0.131414,0.024818,0.031315,-0.041296,-0.061233,-0.15179,0.128205,-0.136927,-0.019348,-0.020857,-0.115698,-0.138067,-0.083143,0.372152,0.009225,0.360146,0.173363,0.060023,-0.001815,0.100988,0.196411,0.046389,0.141333,-0.05257,-0.01233,-0.409729,0.131266,-0.001878,-0.018175,0.066718,0.12726,-0.041277,0.072654,0.059266,0.016374,0.154364,-0.00609,-0.096973,0.082386,0.011286
85926,-0.094998,-0.138412,-0.093377,0.065868,-0.002809,-0.023269,0.158048,-0.00853,-0.016302,-0.006732,-0.177268,-0.013419,0.049223,-0.111111,0.083392,0.049159,0.045006,0.041023,0.069103,0.193376,0.085547,-0.082538,0.085895,0.002498,0.137369,0.042584,-0.038028,0.109967,0.06395,0.064466,-0.083994,0.091375,-0.030552,0.043809,-0.040222,0.041603,-0.059994,0.12391,-0.030194,0.039277,0.090483,0.076651,-0.045487,0.163704,-0.030554
85931,0.015131,-0.149319,-0.192505,0.108756,-0.019834,-0.07947,0.108195,0.149727,0.026933,-0.005554,-0.102251,0.054685,-0.031044,0.017532,0.107095,0.024718,0.0048,0.071714,0.148191,0.033249,0.067284,-0.01439,0.073945,-0.055169,0.18023,-0.067372,0.081058,0.204934,0.032065,0.021811,0.000614,0.075285,0.056241,-0.079191,-0.104818,0.036602,-0.151142,0.032392,-0.05156,-0.069839,0.007122,0.03619,-0.093938,0.10624,0.001618
85951,-0.121739,-0.0033,-0.248344,0.192731,-0.221607,-0.154211,0.207574,-0.04065,-0.078693,-0.059133,-0.068436,0.103448,0.131793,-0.133253,-0.049861,-0.05102,-0.044547,-0.016077,0.129085,0.198263,0.298309,-0.133953,0.172932,-0.177656,-0.067929,0.069295,0.136313,-0.079646,0.44765,-0.092989,-0.175753,0.07305,0.110396,-0.058824,0.266725,-0.04934,0.024854,0.074893,-0.170537,0.156,-0.297578,0.041379,-0.002838,0.013283,0.281835
85963,0.101962,-0.035878,-0.066199,0.084109,-0.156692,-0.029494,0.169959,0.084425,0.057873,-0.068702,-0.113388,0.043586,0.003555,0.051653,-0.027019,-0.087648,0.029803,0.025633,-0.022885,0.053929,0.017278,0.038092,0.000556,-0.058897,-0.184199,-0.079797,0.030087,0.026902,0.002994,0.110716,0.003879,0.002352,0.059239,-0.021287,0.038633,0.164732,0.030711,0.03241,0.026409,0.036121,0.032713,0.004637,-0.020655,0.069165,-0.042781
85972,-0.007752,-0.123512,-0.150679,-0.034483,0.056936,-0.028404,0.089214,0.101805,0.059219,-0.189136,-0.080196,-0.219032,0.054459,0.023241,0.090221,-0.03125,0.056153,0.118213,-0.059686,0.189349,0.011759,-0.175682,-0.028742,0.031267,0.036275,-0.064786,0.040224,0.023093,-0.030446,0.072009,-0.047475,0.23913,-0.059906,-0.009103,0.028939,0.029018,0.036009,0.126884,-0.054998,0.179709,-0.008333,0.01916,-0.026055,0.018964,0.034231
85991,-0.106557,-0.174312,-0.172222,0.194172,-0.227801,-0.175643,0.091819,0.310512,0.058412,-0.10377,-0.079358,0.043335,-0.130023,0.118319,0.065893,-0.107532,-0.08,0.225345,0.030723,-0.161209,0.015516,-0.007886,0.06458,-0.016332,0.046015,0.014059,0.193649,0.144623,-0.004255,0.090401,-0.032258,0.147041,0.063009,0.099387,0.014409,0.005956,0.001594,0.022283,0.017126,0.025804,0.065871,-0.0124,0.00729,0.082831,-0.000371
85992,0.083043,-0.043164,-0.07313,0.28023,0.06588,-0.103234,0.083498,0.057,0.025237,0.055123,-0.052842,-0.037684,0.02144,0.083316,0.132266,0.047669,-0.046,0.054158,0.135399,0.019705,0.063413,-0.05492,0.068651,0.028389,0.144894,-0.009509,0.090857,0.115872,0.129096,-0.023117,0.14811,0.123665,-0.075482,-0.099914,0.029496,0.06069,-0.147255,-0.016349,0.157202,0.20018,-0.013712,0.029323,0.096267,0.116711,0.015246
85994,-0.07197,-0.108571,-0.149628,0.004372,-0.025027,-0.019318,0.108922,0.007315,0.029289,-0.091463,-0.088367,-0.052045,-0.00915,0.051451,0.022814,0.038414,-0.091566,0.051724,-0.011349,0.054209,0.082468,0.073363,0.035752,0.030706,0.061569,-0.047708,0.026733,0.063645,0.017226,-0.046679,-0.186441,0.059028,0.041896,-0.056085,-0.025785,0.015099,-0.016018,0.02093,-0.042529,-0.10084,0.101469,0.031824,-0.036773,0.100985,-0.002257
86004,-0.01815,-0.139965,-0.093142,0.302617,0.091703,-0.0032,-0.017756,0.012325,0.106331,-0.023599,-0.030967,0.032736,-0.051672,0.012821,0.027698,-0.062038,-0.036348,0.018868,0.072095,-0.00712,0.064542,-0.095023,0.130833,0.121302,0.121919,-0.035629,0.008005,0.009248,0.124618,0.0478,-0.08255,0.011959,0.0574,-0.107833,-0.003608,0.090525,-0.055804,0.032506,-0.048655,0.06861,-0.034659,0.010006,-0.088183,0.066409,0.047763
86021,-0.095254,-0.137134,-0.086258,0.093755,-0.015196,0.005731,0.060888,0.000141,0.007402,0.039141,-0.06595,0.08535,-0.002083,-0.002116,0.020928,0.029145,0.048103,-0.002993,-0.009136,0.011855,0.060968,0.004078,0.054031,0.007639,0.086424,-0.024369,0.046164,0.062963,0.035441,0.032863,0.039397,0.044386,0.02383,-0.023529,0.055474,-0.003466,-0.130766,0.053258,0.081583,0.021359,0.030792,0.012921,-0.024483,0.05653,-0.028123
86026,-0.044332,-0.157846,-0.104991,0.247419,-0.037748,-0.034067,0.153188,-0.043559,-0.018734,-0.004937,-0.125703,0.120318,0.050996,0.010925,0.078195,-0.045401,-0.016986,0.146403,0.167005,0.0,0.100124,-0.006098,-0.067712,-0.020717,0.068193,-0.046598,0.140274,-0.014145,0.069783,-0.051119,-0.073129,0.01564,0.039531,-0.047977,-0.014399,0.023714,-0.068566,0.048993,-0.148886,0.124512,0.068615,-0.003733,-0.075644,0.119078,0.05026
86042,-0.268371,-0.061135,-0.330233,0.222222,0.454545,-0.132812,0.193694,0.14717,0.375,0.038278,0.062212,0.117137,0.213592,0.064,-0.010526,0.092705,0.057024,0.126316,0.093458,0.005342,0.158342,-0.00367,-0.02302,-0.166824,0.066742,-0.092259,0.050234,-0.028921,0.106529,0.013458,0.135853,0.198741,-0.009002,-0.055261,0.036058,0.074246,-0.230382,0.215154,-0.034642,0.012759,0.102362,0.070714,-0.060707,0.166193,0.116931
86047,-0.135332,-0.18463,0.002299,0.110092,-0.082645,-0.018018,0.31422,0.115183,-0.038341,-0.158666,-0.085106,0.031712,0.092213,-0.120075,-0.058635,-0.021518,-0.020833,0.002553,0.091775,-0.12311,-0.014778,0.05875,0.072019,-0.072687,0.002375,-0.049763,0.067581,0.239196,0.131009,0.021667,-0.1354,0.116981,0.158784,0.158892,0.271698,0.105836,-0.208408,0.175141,-0.191346,-0.193817,-0.013274,0.061285,-0.105634,0.532283,-0.091984
86097,0.016073,0.075217,-0.022261,0.009462,-0.037592,0.011291,-0.025045,0.009285,0.000307,-0.009222,-0.036922,-0.03328,0.028409,-0.056224,0.044905,0.085289,0.005787,0.026428,0.065996,-0.047474,0.051739,0.054753,0.062978,0.022366,0.051531,-0.018493,0.072002,-0.058798,0.030767,-0.007055,-0.06303,0.061277,0.013635,0.020862,0.020376,0.065394,-0.022554,0.036333,-0.011007,0.031121,-0.053908,-0.068206,-0.017504,0.089773,0.024909
86102,-0.103607,-0.160038,-0.010164,0.114661,-0.175537,-0.045369,0.127393,0.2137,0.093704,-0.014726,-0.079257,0.087606,-0.079634,0.067131,-0.024976,0.123248,-0.070568,0.019144,0.16955,-0.008453,0.01938,-0.029996,0.215592,-0.009396,0.059103,-0.055804,0.0,-0.001473,0.015487,0.055332,-0.066319,0.028263,0.114599,-0.065488,-0.000701,0.093739,-0.087322,0.096386,-0.043337,0.065054,0.013431,0.047392,-0.040085,0.049668,0.029153
86128,0.049087,-0.261153,-0.047128,0.258114,-0.217445,0.023548,0.260736,-0.017032,0.018564,0.295261,-0.095685,-0.013485,-0.217666,-0.030914,0.149792,-0.007238,0.003645,0.082324,0.306488,0.108733,0.049421,-0.147167,-0.008628,-0.013925,0.026478,0.052451,-0.003268,0.207377,0.06721,0.022901,-0.082711,-0.023729,0.054861,0.057275,0.000623,0.041693,-0.004182,0.035393,-0.023754,0.137685,-0.034429,0.083198,0.272319,-0.006272,0.045759
86136,-0.041415,0.036102,-0.010282,0.043301,-0.01005,0.043053,0.034545,0.041125,0.022282,0.07972,0.004171,0.068759,0.022213,-0.059793,-0.016767,0.081563,-0.019068,0.045601,0.057936,0.036109,0.036137,0.036402,-0.018708,0.013407,0.071795,-0.036631,0.02144,0.06472,-0.029625,0.022049,0.032865,0.018984,0.031227,0.019119,0.017645,0.050025,-0.047751,0.062782,0.000661,0.043841,0.015727,0.002596,0.005029,-0.026984,0.014048
86150,0.212766,-0.074224,-0.016764,0.068452,0.02507,0.13519,0.051621,0.025685,0.030134,-0.111593,-0.221951,-0.076019,0.022147,-0.095,-0.111418,-0.158333,-0.063119,0.06383,0.045,-0.046651,0.05303,0.357314,-0.035336,0.032051,0.065954,-0.033445,0.057958,-0.007389,-0.025641,-0.09253,-0.06579,0.221328,0.012356,-0.174837,-0.188119,-0.25,-0.078689,0.174377,-0.292424,-0.012931,0.318777,-0.269868,0.634703,0.027933,-0.009511
86158,-0.047314,-0.091885,-0.01182,0.160287,-0.074227,-0.045137,0.11569,-0.01115,0.084567,-0.047043,-0.205646,0.030043,-0.053833,0.132288,0.087274,-0.046359,0.008702,0.098948,0.05817,-0.018035,-0.001941,-0.154279,-0.002315,-0.031091,0.155651,0.012571,0.120327,0.058573,0.080064,0.075514,-0.040305,0.07378,-0.027484,-0.053261,0.014717,0.006172,0.002862,-0.067686,-0.020993,0.091132,0.10522,-0.024634,0.027915,0.154351,-0.00152
86165,-0.208407,-0.456374,-0.378227,0.591695,1.282609,0.009524,-0.018868,0.182692,-0.105691,-0.150273,-0.315288,-0.445313,-0.070422,0.015151,0.164179,-0.102564,-0.085714,-0.012187,0.13888,0.063889,-0.120104,-0.198516,0.083548,-0.093394,0.067839,-0.122353,-0.058981,0.042735,0.027322,0.353723,0.383104,0.941761,0.139715,0.001284,-0.164738,0.173446,0.166776,0.295404,-0.395933,0.010745,-0.175762,-0.11178,-0.168441,0.068685,0.175381
86196,-0.000919,-0.069695,-0.076497,0.288099,0.102027,-0.018094,0.024109,0.046934,0.049556,0.052948,0.041083,0.107058,0.006072,0.10864,0.029338,-0.007248,-0.067581,-0.001058,0.075522,-0.032204,0.059937,-0.072677,0.152293,0.053818,0.153551,0.03629,0.05128,0.048033,0.014306,-0.022146,0.065331,0.01697,-0.174699,-0.126788,0.062693,0.08684,-0.023232,0.089138,-0.037282,0.0636,-0.021726,-0.002886,0.008139,0.112391,0.032251
86211,-0.020347,-0.228964,-0.071696,0.155168,-0.065569,-0.120279,0.062777,0.177814,0.032525,-0.001571,-0.127343,0.064601,-0.103188,0.077709,0.068202,-0.295368,-0.063301,0.05526,0.073785,0.016057,-0.007852,-0.107736,0.014303,-0.04941,0.092571,-0.033681,0.13016,0.175694,0.060169,-0.039357,0.011751,0.027287,-0.106404,0.052344,0.162151,-0.003543,0.01785,-0.029344,-0.058231,0.229593,0.067504,-0.054385,-0.004926,0.103589,-0.051306
86228,-0.058995,0.045815,-0.068511,0.014255,-0.035488,0.011658,0.062795,0.018784,0.031847,-0.104385,-0.036902,0.01214,0.093349,-0.044245,0.003436,0.030534,0.004233,0.038462,0.087283,-0.014111,0.057093,0.032727,0.000587,0.002199,-0.000884,-0.041286,0.034143,0.003297,0.043024,-0.041535,-0.035241,0.064939,0.009088,0.027225,0.008834,0.079943,-0.001053,0.03691,-0.000763,-0.015889,0.03151,0.023226,-0.014161,0.03125,-0.001955
86233,0.020958,-0.360704,-0.261468,0.304348,-0.328571,-0.191489,0.675439,-0.298429,-0.208955,-0.206038,-0.141873,0.370811,-0.030303,-0.354167,0.25,-0.122581,-0.279412,0.081633,0.068868,-0.152692,-0.228958,-0.135369,0.154688,-0.206495,1.714872,-0.172864,-0.360875,-0.23384,0.174938,-0.30095,-0.314199,0.213656,-0.270417,-0.159204,-0.02071,-0.084592,0.877888,-0.119508,-0.813122,-0.392752,-0.122581,-0.209559,-0.062791,0.034739,0.22542
86288,-0.008772,-0.128999,0.015436,0.183952,0.081424,0.002855,-0.150757,0.058408,0.151217,0.055612,0.013719,0.098931,0.016379,-0.015509,0.003569,0.016679,0.047768,0.028897,0.049345,0.074216,0.086559,-0.009593,0.031362,0.154369,0.212908,-0.051357,0.130644,0.054064,0.052263,-0.008913,-0.067938,0.168565,-0.07113,-0.138428,-0.014544,-0.002397,-0.091294,0.007097,0.074542,0.035682,0.056925,0.078527,0.004792,0.0794,-0.006678
86305,-0.087977,-0.143891,-0.119249,0.140725,0.207477,-0.01161,0.042287,-0.032307,0.036491,0.001498,0.043381,0.062366,-0.002031,0.052239,0.01354,0.07275,-0.071386,0.054452,0.037172,-0.025264,0.030139,-0.000587,0.067568,-0.037424,0.086059,-0.068674,0.066931,0.0528,0.039514,0.028752,-0.032304,0.004909,0.073278,-0.016887,0.012999,-0.014207,-0.095616,-0.009799,-0.068229,0.131874,0.033713,-0.019664,-0.059401,0.166493,0.026398
86356,0.014874,-0.057405,-0.044704,0.079349,-0.070374,0.025008,0.041708,0.131192,0.032457,0.111653,-0.044612,0.071957,0.054511,0.071558,0.018959,-0.002274,0.094488,-0.0345,0.097501,-0.022512,-0.008956,-0.033751,0.03264,-0.043993,-0.00058,-0.032888,0.116123,-0.055292,-0.041548,0.086006,-0.030347,0.104699,-0.060065,-0.061731,-0.021223,-0.013207,0.055334,0.050539,0.02036,-0.07293,0.045333,0.022595,-0.055595,0.092642,-0.003972
86432,-0.052259,-0.088611,-0.131968,0.177785,0.038971,0.013878,0.028748,0.053722,0.051555,0.018559,-0.084244,-0.011587,-0.034737,0.037713,0.016983,-0.017832,-0.017439,0.02638,0.074048,0.022833,0.031751,-0.030597,0.090335,0.038231,0.139602,0.013216,0.037709,0.009864,0.026901,-0.007797,-0.013094,0.011988,0.04865,-0.108088,-0.014746,0.081025,-0.071406,0.03905,-0.049503,0.056323,-0.069714,-0.009745,-0.172868,0.129723,0.019766
86440,0.122449,-0.066667,-0.11039,0.248175,-0.064327,0.134375,-0.035813,0.242857,0.110345,0.109731,-0.065298,0.091816,0.159049,-0.012618,0.00639,0.033333,-0.110599,0.013817,0.045997,-0.043974,0.155026,-0.057522,0.032864,0.007576,0.327946,-0.075191,0.00861,0.03672,0.247934,0.034059,-0.086002,0.019076,0.098522,-0.099099,0.009,0.022795,-0.082765,0.036093,-0.04918,0.072589,-0.032323,0.062631,-0.101678,0.045055,0.053628
86489,-0.064516,-0.055886,-0.120277,0.486757,-0.107848,0.170534,0.156293,0.179825,0.094627,-0.108367,-0.052632,-0.23538,0.243308,0.098424,0.103605,-0.117349,-0.037729,-0.022778,-0.158579,-0.06812,-0.03655,0.073343,0.045712,0.129112,-0.088006,0.080963,-0.01417,-0.247639,0.152293,-0.000947,-0.223803,0.103238,0.001107,0.017699,0.007609,0.114347,-0.022265,0.107426,-0.064819,0.228011,0.025302,0.026196,0.103959,0.075737,0.073832
86544,0.044956,0.003148,-0.125523,0.047847,0.100457,0.140041,0.120109,-0.056864,0.103359,-0.131148,0.146002,-0.034104,0.237825,0.010492,0.155743,-0.014497,-0.15963,0.065085,-0.054106,0.043069,-0.00129,-0.045866,0.235613,0.01589,0.078749,0.001,0.147852,0.028285,0.230639,0.002751,-0.121742,-0.248731,0.023389,-0.022346,-0.014545,-0.005271,-0.09539,-0.087288,-0.021823,0.112205,-0.161652,-0.025334,-0.023827,0.096154,-0.078273
86547,0.007909,-0.18483,-0.183957,0.269987,-0.094943,0.127708,0.219414,-0.055556,0.028095,-0.172502,-0.044376,0.132829,0.028599,0.035218,0.008953,-0.035493,-0.037718,0.070746,0.042857,0.083048,0.079051,-0.020513,0.330591,0.047217,0.044015,-0.011311,0.025481,-0.056288,0.074691,0.0225,-0.089487,0.038131,-0.041904,-0.046976,0.050425,0.018878,-0.026469,-0.015769,-0.073481,0.152654,0.103983,0.058575,0.077911,0.023409,0.036517
86580,-0.132099,-0.037599,-0.060105,0.183054,0.056081,-0.113244,0.065657,0.025728,0.016172,-0.15557,-0.043846,0.111826,-0.02026,0.036189,-0.04918,-0.102324,0.005846,0.024227,0.0,0.038744,0.013428,0.073266,0.056282,-0.029717,0.028134,0.027018,0.054915,-0.023843,0.032655,0.026923,-0.019975,0.176115,-0.025571,0.031267,0.033297,-0.02421,-0.056095,0.116286,-0.051414,0.059079,0.077533,-0.043872,-0.042145,0.153085,-0.051451
86594,-0.020464,-0.245125,-0.250308,0.31009,0.053851,0.013666,-0.036928,-0.027998,0.048842,-0.035821,-0.157895,0.055147,-0.082927,0.086626,0.072028,-0.126549,0.076923,0.099861,0.083228,0.077416,-0.035116,-0.073348,0.057402,0.070857,0.042156,-0.09319,0.208357,0.11215,-0.026891,0.127807,-0.101838,0.082268,0.172509,-0.024185,0.045439,-0.032927,0.001702,0.028212,-0.17686,0.121687,-0.027927,0.0593,-0.00904,0.073684,0.077451
86717,-0.057467,-0.01374,-0.123204,0.206058,-0.073693,0.029778,0.179974,0.027798,-0.005694,-0.157838,-0.240119,0.009508,0.052078,0.181675,0.100267,-0.052248,0.047436,0.076703,0.101933,-0.067056,0.050866,-0.081024,0.05458,-0.08469,0.149466,-0.06364,0.024247,0.126973,0.100255,0.045994,-0.042589,0.030907,-0.01513,-0.099858,-0.089128,0.038168,-0.05381,-0.005298,-0.020241,-0.090613,-0.022718,0.030995,-0.020174,0.069035,0.03361
86719,-0.081643,-0.09806,-0.106651,0.305835,0.007704,0.009198,0.111899,0.01184,0.043852,-0.013859,-0.012297,0.047789,-0.070759,0.011009,-0.037375,0.008049,-0.001879,0.016076,0.091205,0.055437,0.043496,-0.046358,0.083025,0.043643,0.126545,-0.051898,0.093055,0.059155,0.017513,0.020128,-0.038033,0.066647,0.022695,-0.049589,-0.029846,0.045102,-0.021435,0.022901,-0.02411,0.086471,0.000272,0.05276,-0.060191,0.104201,0.012766
86720,-0.068729,-0.19016,-0.090219,0.227852,0.071058,-0.023986,0.032284,0.053649,0.042109,-0.038131,-0.121586,0.129747,0.128425,0.009321,0.155606,-0.161663,-0.048043,0.112967,0.055837,0.080423,0.078408,-0.030949,0.085699,0.036852,0.066593,-0.03841,0.123458,0.003856,0.010014,0.054665,-0.055922,0.022982,-0.003845,-0.070187,-0.012315,0.004584,-0.09015,0.062027,-0.084762,0.226902,-0.006649,-0.005703,-0.055287,0.141419,0.025892
86778,-0.05564,-0.063327,-0.06503,0.227084,0.013889,0.035741,0.083753,-0.001658,-0.014023,-0.063664,-0.048825,0.103633,-0.085239,0.032955,-0.059757,-0.073754,0.033884,0.063093,0.078355,-0.017986,0.002211,-0.012132,0.053591,-0.057194,0.021854,-0.070428,0.061477,0.114705,0.009784,0.005039,0.007019,0.002987,-0.005655,-0.058213,0.030728,0.082842,0.017286,0.073159,-0.0165,0.090473,0.005632,0.004391,-0.043443,0.01471,-0.043835
86783,0.050241,-0.000725,-0.163422,0.129622,-0.042996,-0.037416,0.13209,0.184196,0.144302,0.060376,-0.177874,0.062399,-0.004184,-0.086393,0.023984,-0.073174,0.155846,-0.064537,0.104902,0.005316,-0.001382,0.011375,0.155088,0.028286,0.059274,0.071785,0.077163,0.042415,0.131425,-0.025102,-0.015064,0.178139,-0.116359,-0.028644,0.104409,-0.059149,0.032793,0.001497,-0.068898,0.041111,-0.038153,-0.017221,-0.114654,0.225859,-0.059257
86799,0.105611,-0.146269,-0.256899,0.260242,-0.023269,-0.118636,-0.026158,0.005736,-0.048018,-0.02522,-0.151474,0.076923,-0.041667,0.046411,-0.004967,0.17005,-0.104807,0.027911,-0.023676,0.025846,0.046656,-0.000297,0.034631,-0.21857,0.145018,0.010474,0.07749,0.084695,-0.021781,0.06914,-0.018139,0.075301,-0.003741,0.114143,-0.006235,0.043016,-0.157369,0.039219,-0.060079,-0.027998,0.065014,-0.135957,-0.143744,0.114421,-0.133851
86809,-0.211662,-0.081479,-0.097545,0.231048,0.065115,0.042258,0.051973,0.028453,0.029678,-0.06253,-0.093017,0.067509,-0.199139,0.049059,0.000641,0.099552,0.017176,0.078212,0.06054,0.023657,0.074102,0.009822,0.052107,0.087607,0.074479,-0.014504,0.051606,0.07052,0.107131,0.03338,-0.030189,0.030039,0.009368,-0.085329,-0.016367,0.064892,-0.057187,0.085847,-0.035714,0.100981,-0.031052,0.056884,-0.111938,0.066409,0.03688
86810,-0.138889,-0.134725,-0.121162,0.152838,0.208333,0.025974,0.08337,0.085012,0.191237,-0.002494,-0.090625,0.034021,-0.153207,0.206829,0.109593,0.024033,0.162278,-0.083231,0.134838,0.118107,0.041067,-0.010167,0.141537,-0.145402,-0.003159,-0.06485,0.118816,0.417727,0.030903,0.098632,-0.11568,0.112185,-0.064689,0.073264,-0.212685,-0.067616,-0.023248,0.335702,-0.080585,0.243853,-0.02,0.010441,-0.001174,0.18387,0.083019
